Collection Year,MSA/MD,State,County,Census Tract,FFIEC Median Family Income,Population,Minority Population %,Number of Owner Occupied Units,Number of 1 to 4 Family Units,Tract MFI,Tract to MSA Income %,Median Age,Small County
1991,0840,48,245,000103,078.9800,01116305,300700,,,,002375,,0
1991,0840,48,245,000200,010.1300,02690612,401700,,,,000407,,0
1991,0840,48,245,000301,006.1800,02869713,294700,,,,000182,,0
1991,0840,48,245,000302,002.9700,03688617,373700,,,,000111,,0
1991,0840,48,245,000303,005.1100,03345715,026400,,,,000524,,0
1991,0840,48,245,000304,004.9100,02708012,691100,,,,000339,,0
1991,0840,48,245,000400,004.9700,02702912,430300,,,,000214,,0
1991,0840,48,245,000500,025.2900,02120409,271300,,,,000686,,0
1991,0840,48,245,000600,044.1300,01819008,729900,,,,003221,,0
1991,0840,48,245,000700,089.2400,01435706,442200,,,,003946,,0
1991,0840,48,245,000800,097.9300,01375006,130500,,,,001278,,0
1991,0840,48,245,000900,082.4900,01362106,254200,,,,002097,,0
1991,0840,48,245,001000,073.5200,00818603,249200,,,,001832,,0
1991,0840,48,245,001100,010.4900,01963609,358600,,,,000376,,0
1991,0840,48,245,001200,033.3700,01545607,253800,,,,000847,,0
1991,0840,48,245,001301,015.0500,02743412,609200,,,,000917,,0
1991,0840,48,245,001302,005.6900,02468811,196700,,,,000112,,0
1991,0840,48,245,001303,034.6000,02212010,170800,,,,000591,,0
1991,0840,48,245,001400,089.3100,01150005,112300,,,,001003,,0
1991,0840,48,245,001500,083.3800,01039504,102900,,,,000858,,0
1991,0840,48,245,001600,039.1300,00430602,034500,,,,000135,,0
1991,0840,48,245,001700,095.0600,01152405,317700,,,,003020,,0
1991,0840,48,245,001800,079.6200,00962204,234600,,,,001868,,0
1991,0840,48,245,001899,000.0000,00000000,000000,,,,000000,,0
1991,0840,48,245,001900,050.1500,01378406,374700,,,,001879,,0
1991,0840,48,245,002000,058.3400,01714308,274600,,,,001602,,0
1991,0840,48,245,002100,089.1300,01582807,492000,,,,004385,,0
1991,0840,48,245,002200,094.0700,01243105,384200,,,,003614,,0
1991,0840,48,245,002300,096.2000,01434506,603100,,,,005802,,0
1991,0840,48,245,002400,043.4400,01667207,311900,,,,001355,,0
1991,0840,48,245,002500,020.9900,02001309,343100,,,,000720,,0
1991,0840,48,245,002600,025.1600,01929109,580700,,,,001461,,0
1991,0840,48,245,005100,099.0900,01597607,109500,,,,001085,,0
1991,0840,48,245,005199,048.7800,00000000,004100,,,,000020,,0
1991,0840,48,245,005200,071.3900,00979204,040900,,,,000292,,0
1991,0840,48,245,005300,087.9200,01330506,225100,,,,001979,,0
1991,0840,48,245,005400,083.7900,01189105,357900,,,,002999,,0
1991,0840,48,245,005500,051.2000,01818208,328500,,,,001682,,0
1991,0840,48,245,005600,025.9900,01706707,329800,,,,000857,,0
1991,0840,48,245,005700,099.6300,01009904,107300,,,,001069,,0
1991,0840,48,245,005800,099.3300,00584702,090200,,,,000896,,0
1991,0840,48,245,005900,099.8500,00896404,264500,,,,002641,,0
1991,0840,48,245,006000,099.0900,01503707,121400,,,,001203,,0
1991,0840,48,245,006100,097.6300,01077805,278900,,,,002723,,0
1991,0840,48,245,006200,093.1200,01533707,232400,,,,002164,,0
1991,0840,48,245,006300,089.6100,01486306,277200,,,,002484,,0
1991,0840,48,245,006400,056.1700,01814308,221100,,,,001242,,0
1991,0840,48,245,006500,011.4500,02192610,329300,,,,000377,,0
1991,0840,48,245,006600,021.4100,02221710,454400,,,,000973,,0
1991,0840,48,245,006699,035.7100,00000000,002800,,,,000010,,0
1991,0840,48,245,006700,016.7300,01947409,285100,,,,000477,,0
1991,0840,48,245,006800,008.9300,02559211,178100,,,,000159,,0
1991,0840,48,245,006900,078.0500,02145510,409200,,,,003194,,0
1991,0840,48,245,007000,008.2700,02608612,367400,,,,000304,,0
1991,0840,48,245,007100,005.5800,02069209,440700,,,,000246,,0
1991,0840,48,245,010100,015.0800,02090309,291700,,,,000440,,0
1991,0840,48,245,010200,004.0500,02496111,180200,,,,000073,,0
1991,0840,48,245,010300,013.1300,02225710,309100,,,,000406,,0
1991,0840,48,245,010400,003.8900,02613112,310700,,,,000121,,0
1991,0840,48,245,010500,008.3300,02422011,450000,,,,000375,,0
1991,0840,48,245,010600,005.8100,02490011,587000,,,,000341,,0
1991,0840,48,245,010700,004.9800,02574312,357700,,,,000178,,0
1991,0840,48,245,010800,003.9800,02173010,585900,,,,000233,,0
1991,0840,48,245,010899,050.5400,00000000,009300,,,,000047,,0
1991,0840,48,245,010900,003.0000,02940413,810500,,,,000243,,0
1991,0840,48,245,011001,005.9700,02474611,496000,,,,000296,,0
1991,0840,48,245,011002,003.8800,02469211,401700,,,,000156,,0
1991,0840,48,245,011101,003.5900,02864513,501500,,,,000180,,0
1991,0840,48,245,011102,002.9100,02109809,264800,,,,000077,,0
1991,0840,48,245,011200,009.9400,02394311,850100,,,,000845,,0
1991,0840,48,245,011299,037.5600,00000000,021300,,,,000080,,0
1991,0840,48,245,011300,009.3900,02267110,466300,,,,000438,,0
1991,0840,48,245,011400,023.5600,02246210,642700,,,,001514,,0
1991,0840,48,245,011500,017.0600,02228410,144800,,,,000247,,0
1991,0840,48,245,011600,007.6200,02194110,131200,,,,000100,,0
1991,0840,48,245,011699,029.7900,00000000,018800,,,,000056,,0
1991,0840,48,361,020100,009.4200,00985304,019100,,,,000018,,0
1991,0840,48,361,020200,054.6800,01317206,990900,,,,005418,,0
1991,0840,48,361,020300,007.4300,01677307,216700,,,,000161,,0
1991,0840,48,361,020400,007.9500,03562516,017600,,,,000014,,0
1991,0840,48,361,020500,002.8400,02125009,419500,,,,000119,,0
1991,0840,48,361,020600,002.5200,02480811,083300,,,,000021,,0
1991,0840,48,361,020700,004.0800,02292110,472800,,,,000193,,0
1991,0840,48,361,020800,007.1400,02444411,245200,,,,000175,,0
1991,0840,48,361,020900,029.7000,02397711,479800,,,,001425,,0
1991,0840,48,361,021000,004.6300,02372411,187900,,,,000087,,0
1991,0840,48,361,021100,003.8500,02517211,166200,,,,000064,,0
1991,0840,48,361,021200,003.0500,02473611,328300,,,,000100,,0
1991,0840,48,361,021300,006.9600,02972813,408300,,,,000284,,0
1991,0840,48,361,021400,001.8500,02321710,248100,,,,000046,,0
1991,0840,48,361,021500,002.7100,02223310,692800,,,,000188,,0
1991,0840,48,361,021600,001.9900,02314510,356400,,,,000071,,0
1991,0840,48,361,021700,005.1300,01982409,270900,,,,000139,,0
1991,0840,48,361,021800,001.7700,02487511,242500,,,,000043,,0
1991,0840,48,361,021900,002.4200,02135410,682900,,,,000165,,0
1991,0840,48,361,022000,002.9900,02092309,468700,,,,000140,,0
1991,0840,48,361,022100,001.8600,02522711,048300,,,,000009,,0
1991,0840,48,361,022200,003.3300,02347210,180100,,,,000060,,0
1991,0840,48,361,022300,002.5000,02678112,571800,,,,000143,,0
1991,0840,48,361,022400,002.7300,02384011,585700,,,,000160,,0
1991,0845,42,007,600101,000.8000,02247110,377200,,,,000030,,0
1991,0845,42,007,600102,003.2900,02085509,094100,,,,000031,,0
1991,0845,42,007,600200,001.3300,02216109,686000,,,,000091,,0
1991,0845,42,007,600300,000.5800,01714307,069300,,,,000004,,0
1991,0845,42,007,600400,000.9600,02100009,114600,,,,000011,,0
1991,0845,42,007,600500,001.3600,02353710,359900,,,,000049,,0
1991,0845,42,007,600601,000.5300,01955608,246700,,,,000013,,0
1991,0845,42,007,600602,002.7600,02370610,293200,,,,000081,,0
1991,0845,42,007,600700,001.6100,02544511,724500,,,,000117,,0
1991,0845,42,007,600800,000.8800,02158309,171200,,,,000015,,0
1991,0845,42,007,600900,009.4700,02086109,187000,,,,000177,,0
1991,0845,42,007,601000,002.8400,02447411,408500,,,,000116,,0
1991,0845,42,007,601100,006.8600,02056909,412600,,,,000283,,0
1991,0845,42,007,601200,025.5100,01249005,475100,,,,001212,,0
1991,0845,42,007,601300,017.2700,01835708,364800,,,,000630,,0
1991,0845,42,007,601400,006.4700,02078909,407800,,,,000264,,0
1991,0845,42,007,601500,007.3900,01601807,359800,,,,000266,,0
1991,0845,42,007,601600,005.7100,01756807,199800,,,,000114,,0
1991,0845,42,007,601700,001.9600,02287410,398400,,,,000078,,0
1991,0845,42,007,601800,001.0200,02060909,734000,,,,000075,,0
1991,0845,42,007,601900,003.7600,02183609,342700,,,,000129,,0
1991,0845,42,007,602000,001.6500,02091209,078900,,,,000013,,0
1991,0845,42,007,602100,011.0100,02136609,475900,,,,000524,,0
1991,0845,42,007,602200,015.4700,01927908,087900,,,,000136,,0
1991,0845,42,007,602300,001.6600,02291710,295500,,,,000049,,0
1991,0845,42,007,602400,001.0100,02232010,248600,,,,000025,,0
1991,0845,42,007,602500,003.0800,02001609,201300,,,,000062,,0
1991,0845,42,007,602600,001.5300,02616811,785800,,,,000120,,0
1991,0845,42,007,602701,002.8100,02488011,241700,,,,000068,,0
1991,0845,42,007,602702,003.3800,02463511,432300,,,,000146,,0
1991,0845,42,007,602800,026.1900,02016409,431000,,,,001129,,0
1991,0845,42,007,602900,000.5700,02268810,313600,,,,000018,,0
1991,0845,42,007,603000,000.6100,02371210,313300,,,,000019,,0
1991,0845,42,007,603100,000.3300,02343810,059800,,,,000002,,0
1991,0845,42,007,603199,000.0000,00000000,000700,,,,000000,,0
1991,0845,42,007,603200,002.2800,02786912,073300,,,,000245,,0
1991,0845,42,007,603300,001.5200,02300510,455300,,,,000069,,0
1991,0845,42,007,603400,001.0000,02070209,310800,,,,000031,,0
1991,0845,42,007,603500,009.8200,01855208,227200,,,,000223,,0
1991,0845,42,007,603600,001.9700,02466211,274700,,,,000054,,0
1991,0845,42,007,603700,001.2800,02227410,531800,,,,000068,,0
1991,0845,42,007,603800,001.6600,02553911,953800,,,,000158,,0
1991,0845,42,007,603900,001.5300,02163109,397700,,,,000061,,0
1991,0845,42,007,604000,008.3100,01959708,312900,,,,000260,,0
1991,0845,42,007,604100,008.3000,01680307,387900,,,,000322,,0
1991,0845,42,007,604200,003.9300,01850708,256700,,,,000101,,0
1991,0845,42,007,604300,006.8200,02186909,365000,,,,000249,,0
1991,0845,42,007,604400,002.1000,01731307,085600,,,,000018,,0
1991,0845,42,007,604500,071.1600,01698707,595400,,,,004237,,0
1991,0845,42,007,604600,009.5200,02134209,475900,,,,000453,,0
1991,0845,42,007,604700,000.6900,02351210,187500,,,,000013,,0
1991,0845,42,007,604800,001.0900,02444010,539200,,,,000059,,0
1991,0845,42,007,604900,003.5700,02659611,003500,,,,000358,,0
1991,0845,42,007,605001,000.7100,02137909,253400,,,,000018,,0
1991,0845,42,007,605002,002.3100,02008309,363000,,,,000084,,0
1991,0860,53,073,000100,002.6400,02047910,314200,,,,000083,,0
1991,0860,53,073,000200,006.7300,01931609,395300,,,,000266,,0
1991,0860,53,073,000300,004.3600,01926809,439900,,,,000192,,0
1991,0860,53,073,000400,005.0300,01779309,615700,,,,000310,,0
1991,0860,53,073,000499,000.0000,00000000,000000,,,,000000,,0
1991,0860,53,073,000500,008.4400,01449207,704700,,,,000595,,0
1991,0860,53,073,000600,014.2300,00791704,047800,,,,000068,,0
1991,0860,53,073,000700,008.6600,01484707,368200,,,,000319,,0
1991,0860,53,073,000800,003.6400,02532412,997300,,,,000363,,0
1991,0860,53,073,000900,004.4400,02304311,545000,,,,000242,,0
1991,0860,53,073,001000,005.9100,01328106,580800,,,,000343,,0
1991,0860,53,073,001100,002.9200,02781314,544100,,,,000159,,0
1991,0860,53,073,001200,004.7000,01727608,549400,,,,000258,,0
1991,0860,53,073,010100,006.6600,01819909,358900,,,,000239,,0
1991,0860,53,073,010200,006.2200,01962209,500200,,,,000311,,0
1991,0860,53,073,010300,004.5500,01986410,802300,,,,000365,,0
1991,0860,53,073,010400,003.5100,02021410,785400,,,,000276,,0
1991,0860,53,073,010500,007.2500,02148110,700500,,,,000508,,0
1991,0860,53,073,010600,004.9700,02009410,473200,,,,000235,,0
1991,0860,53,073,010700,006.6300,02019610,617300,,,,000409,,0
1991,0860,53,073,010800,056.6800,01762508,227400,,,,001289,,0
1991,0860,53,073,010900,002.7900,01085205,053800,,,,000015,,0
1991,0860,53,073,011000,002.2600,01772708,048700,,,,000011,,0
1991,0870,26,021,000100,066.2200,00711503,037600,,,,000249,,0
1991,0870,26,021,000200,094.3300,00696603,167600,,,,001581,,0
1991,0870,26,021,000300,095.4600,01035705,231500,,,,002210,,0
1991,0870,26,021,000400,088.9900,00708303,200700,,,,001786,,0
1991,0870,26,021,000500,090.9700,00967305,380800,,,,003464,,0
1991,0870,26,021,000600,076.0700,01405707,435800,,,,003315,,0
1991,0870,26,021,000700,009.7700,02269211,319500,,,,000312,,0
1991,0870,26,021,000800,003.9000,01899810,600100,,,,000234,,0
1991,0870,26,021,000900,003.2800,02148411,124900,,,,000041,,0
1991,0870,26,021,001000,001.6200,02568813,227700,,,,000037,,0
1991,0870,26,021,001100,001.5700,02515013,236000,,,,000037,,0
1991,0870,26,021,001200,002.4700,02816214,153700,,,,000038,,0
1991,0870,26,021,001300,002.1800,02981315,294000,,,,000064,,0
1991,0870,26,021,001400,002.8100,02573513,351800,,,,000099,,0
1991,0870,26,021,001500,001.9400,02205911,324000,,,,000063,,0
1991,0870,26,021,001600,001.7700,02576913,321800,,,,000057,,0
1991,0870,26,021,001700,002.6500,02191811,354400,,,,000094,,0
1991,0870,26,021,001800,002.2400,02622913,303300,,,,000068,,0
1991,0870,26,021,001900,013.2100,01901810,227100,,,,000300,,0
1991,0870,26,021,002000,031.2700,01964310,399800,,,,001250,,0
1991,0870,26,021,002100,029.6000,01205206,316200,,,,000936,,0
1991,0870,26,021,002200,085.6300,00847604,406500,,,,003481,,0
1991,0870,26,021,002300,030.7100,01352807,301500,,,,000926,,0
1991,0870,26,021,002400,009.7700,01720909,222200,,,,000217,,0
1991,0870,26,021,002500,026.1300,01644008,285100,,,,000745,,0
1991,0870,26,021,010100,001.2500,01863909,494300,,,,000062,,0
1991,0870,26,021,010200,001.9900,02025110,717800,,,,000143,,0
1991,0870,26,021,010300,001.9100,01871709,514200,,,,000098,,0
1991,0870,26,021,010400,002.6700,01598708,287900,,,,000077,,0
1991,0870,26,021,010500,011.4600,01627408,236400,,,,000271,,0
1991,0870,26,021,010600,008.1600,01979210,430200,,,,000351,,0
1991,0870,26,021,010700,008.5400,01934810,203800,,,,000174,,0
1991,0870,26,021,010800,028.0400,01783009,699000,,,,001960,,0
1991,0870,26,021,010900,004.3900,02239711,173300,,,,000076,,0
1991,0870,26,021,011000,000.9800,01931310,266600,,,,000026,,0
1991,0870,26,021,011100,002.2300,02112611,444700,,,,000099,,0
1991,0870,26,021,011200,004.3300,01924810,430000,,,,000186,,0
1991,0870,26,021,011300,003.3200,02107811,569900,,,,000189,,0
1991,0870,26,021,011400,001.1900,01852409,303700,,,,000036,,0
1991,0870,26,021,011500,000.6700,01888909,178600,,,,000012,,0
1991,0870,26,021,011600,000.9200,01922110,218400,,,,000020,,0
1991,0870,26,021,020100,001.9200,02112011,359400,,,,000069,,0
1991,0870,26,021,020200,011.9400,01852109,510900,,,,000610,,0
1991,0870,26,021,020300,002.2400,02175811,236900,,,,000053,,0
1991,0870,26,021,020400,003.2400,02254011,400900,,,,000130,,0
1991,0870,26,021,020500,031.8700,00962605,295300,,,,000941,,0
1991,0870,26,021,020600,003.5400,02093411,339200,,,,000120,,0
1991,0870,26,021,020700,013.9400,01576908,182200,,,,000254,,0
1991,0870,26,021,020800,017.9200,01580708,158500,,,,000284,,0
1991,0870,26,021,020900,005.0200,02176011,348300,,,,000175,,0
1991,0870,26,021,021000,005.4500,02064810,501000,,,,000273,,0
1991,0870,26,021,021100,004.6500,01796909,180800,,,,000084,,0
1991,0870,26,021,021200,003.5200,02035510,221800,,,,000078,,0
1991,0875,34,003,001000,002.5100,03857714,590100,,,,000148,,0
1991,0875,34,003,002100,006.1300,04830518,154900,,,,000095,,0
1991,0875,34,003,002200,007.7500,02915211,523800,,,,000406,,0
1991,0875,34,003,002300,005.7800,03227112,441300,,,,000255,,0
1991,0875,34,003,003100,007.2300,02542709,498100,,,,000360,,0
1991,0875,34,003,003200,009.5700,02224008,418800,,,,000401,,0
1991,0875,34,003,003300,008.2900,02783610,660200,,,,000547,,0
1991,0875,34,003,003401,009.0900,02722210,269500,,,,000245,,0
1991,0875,34,003,003402,009.9200,02871111,330800,,,,000328,,0
1991,0875,34,003,003500,017.7900,02235408,379400,,,,000675,,0
1991,0875,34,003,004000,008.2800,02557609,834400,,,,000691,,0
1991,0875,34,003,005000,003.7000,02254008,616600,,,,000228,,0
1991,0875,34,003,006100,005.5700,02214108,615800,,,,000343,,0
1991,0875,34,003,006200,008.5400,02774310,881400,,,,000753,,0
1991,0875,34,003,006300,009.8600,01969007,649200,,,,000640,,0
1991,0875,34,003,007000,008.4500,03274712,816400,,,,000690,,0
1991,0875,34,003,008000,007.0400,02922411,760900,,,,000536,,0
1991,0875,34,003,009100,008.8700,03863214,496300,,,,000440,,0
1991,0875,34,003,009200,007.3000,03671914,350900,,,,000256,,0
1991,0875,34,003,010100,006.2700,02730810,655100,,,,000411,,0
1991,0875,34,003,010200,006.3400,02295708,397500,,,,000252,,0
1991,0875,34,003,010300,006.9300,02787010,780800,,,,000541,,0
1991,0875,34,003,011100,011.0200,02403809,464600,,,,000512,,0
1991,0875,34,003,011200,009.2000,02140608,464300,,,,000427,,0
1991,0875,34,003,011300,003.4800,02366309,410500,,,,000143,,0
1991,0875,34,003,011400,002.3500,02154808,498300,,,,000117,,0
1991,0875,34,003,012000,006.2600,02054207,784900,,,,000491,,0
1991,0875,34,003,013000,009.9600,02602310,462800,,,,000461,,0
1991,0875,34,003,014000,005.3900,03213512,779300,,,,000420,,0
1991,0875,34,003,015100,013.6300,05577821,249400,,,,000340,,0
1991,0875,34,003,015200,038.3800,02396209,601400,,,,002308,,0
1991,0875,34,003,015300,095.5700,01994007,561900,,,,005370,,0
1991,0875,34,003,015400,070.5700,01788506,448800,,,,003167,,0
1991,0875,34,003,015500,024.7300,03193812,508600,,,,001258,,0
1991,0875,34,003,016000,014.5500,04154715,569800,,,,000829,,0
1991,0875,34,003,017100,002.9600,03115211,736600,,,,000218,,0
1991,0875,34,003,017200,004.1500,02271708,544100,,,,000226,,0
1991,0875,34,003,017300,002.2800,02681610,573800,,,,000131,,0
1991,0875,34,003,017400,002.9300,02920311,576100,,,,000169,,0
1991,0875,34,003,017500,002.8100,02695410,792300,,,,000223,,0
1991,0875,34,003,018100,008.1300,01984807,575500,,,,000468,,0
1991,0875,34,003,018200,007.8500,02270708,476400,,,,000374,,0
1991,0875,34,003,019101,019.2100,02828610,733900,,,,001410,,0
1991,0875,34,003,019102,015.9800,02678210,307200,,,,000491,,0
1991,0875,34,003,019200,013.8700,02602310,768800,,,,001066,,0
1991,0875,34,003,019301,008.2500,03590913,709300,,,,000585,,0
1991,0875,34,003,019302,019.3300,02657410,725700,,,,001403,,0
1991,0875,34,003,020100,002.8900,03613113,349500,,,,000101,,0
1991,0875,34,003,020200,002.7900,05571221,527400,,,,000147,,0
1991,0875,34,003,021100,003.0800,01968807,590400,,,,000182,,0
1991,0875,34,003,021200,002.1500,02029607,455000,,,,000098,,0
1991,0875,34,003,021300,002.7700,01962007,389200,,,,000108,,0
1991,0875,34,003,021400,008.0400,01957007,430200,,,,000346,,0
1991,0875,34,003,021500,008.3800,01739906,459300,,,,000385,,0
1991,0875,34,003,021600,007.7200,01640606,356200,,,,000275,,0
1991,0875,34,003,022100,010.4000,03443013,407800,,,,000424,,0
1991,0875,34,003,022200,004.5000,03378612,741900,,,,000334,,0
1991,0875,34,003,023100,036.5200,01465905,235200,,,,000859,,0
1991,0875,34,003,023200,016.9400,02380309,588700,,,,000997,,0
1991,0875,34,003,023300,012.8200,02890811,608600,,,,000780,,0
1991,0875,34,003,023400,025.3900,02092408,832600,,,,002114,,0
1991,0875,34,003,023500,066.8900,01839107,683500,,,,004572,,0
1991,0875,34,003,023600,039.4600,01826307,655300,,,,002586,,0
1991,0875,34,003,024100,003.6000,03456213,416800,,,,000150,,0
1991,0875,34,003,024200,006.6400,03901115,453200,,,,000301,,0
1991,0875,34,003,025100,003.8000,02637910,610200,,,,000232,,0
1991,0875,34,003,025200,002.8900,02855810,606400,,,,000175,,0
1991,0875,34,003,026100,003.1400,03014011,470800,,,,000148,,0
1991,0875,34,003,026200,004.7200,03358312,578700,,,,000273,,0
1991,0875,34,003,027000,003.1700,04105115,412900,,,,000131,,0
1991,0875,34,003,028000,010.4600,02852810,802700,,,,000840,,0
1991,0875,34,003,029000,008.4500,02409709,939900,,,,000794,,0
1991,0875,34,003,030100,006.6700,02274208,527600,,,,000352,,0
1991,0875,34,003,030200,006.2400,02032807,673500,,,,000420,,0
1991,0875,34,003,030300,006.4600,02045807,453700,,,,000293,,0
1991,0875,34,003,030400,011.1500,02124308,740800,,,,000826,,0
1991,0875,34,003,031100,005.3100,02203908,438800,,,,000233,,0
1991,0875,34,003,031200,003.5900,02266308,486800,,,,000175,,0
1991,0875,34,003,031300,003.3600,02225308,538300,,,,000181,,0
1991,0875,34,003,031400,002.7600,02320808,568700,,,,000157,,0
1991,0875,34,003,032100,010.1100,03560513,630200,,,,000637,,0
1991,0875,34,003,032200,006.0900,02945911,582500,,,,000355,,0
1991,0875,34,003,033100,004.8700,02639110,398300,,,,000194,,0
1991,0875,34,003,033200,005.2000,02521609,271100,,,,000141,,0
1991,0875,34,003,033300,005.2200,02439109,320100,,,,000167,,0
1991,0875,34,003,034000,001.9600,02758610,738100,,,,000145,,0
1991,0875,34,003,035100,002.9800,03394513,731800,,,,000218,,0
1991,0875,34,003,035200,003.7400,04395416,564400,,,,000211,,0
1991,0875,34,003,036100,007.4300,02281808,224800,,,,000167,,0
1991,0875,34,003,036200,003.0700,02120908,270600,,,,000083,,0
1991,0875,34,003,037100,004.6300,02798910,570300,,,,000264,,0
1991,0875,34,003,037201,006.1800,02845410,414300,,,,000256,,0
1991,0875,34,003,037202,006.6400,02348009,703000,,,,000467,,0
1991,0875,34,003,038100,004.7100,02226608,577400,,,,000272,,0
1991,0875,34,003,038200,005.5900,02090708,440200,,,,000246,,0
1991,0875,34,003,038300,004.3100,02619310,641100,,,,000276,,0
1991,0875,34,003,039100,003.5400,02796210,358700,,,,000127,,0
1991,0875,34,003,039200,003.1500,03381013,659600,,,,000208,,0
1991,0875,34,003,039300,004.2900,03326312,326000,,,,000140,,0
1991,0875,34,003,040000,004.0300,03544613,865800,,,,000349,,0
1991,0875,34,003,041100,010.1700,02237108,383300,,,,000390,,0
1991,0875,34,003,041200,009.7200,02434209,311600,,,,000303,,0
1991,0875,34,003,041300,011.8200,02337608,678300,,,,000802,,0
1991,0875,34,003,042100,005.2200,02941611,800500,,,,000418,,0
1991,0875,34,003,042200,011.9600,02375009,080300,,,,000096,,0
1991,0875,34,003,042300,005.8000,03217212,907400,,,,000526,,0
1991,0875,34,003,042400,005.6800,03427513,496100,,,,000282,,0
1991,0875,34,003,042500,009.3400,02778310,363100,,,,000339,,0
1991,0875,34,003,043000,004.2600,03259612,851500,,,,000363,,0
1991,0875,34,003,044100,003.1100,03167712,595400,,,,000185,,0
1991,0875,34,003,044200,003.5300,03282412,694500,,,,000245,,0
1991,0875,34,003,045100,004.4000,02456709,762100,,,,000335,,0
1991,0875,34,003,045200,007.1100,02281908,267300,,,,000190,,0
1991,0875,34,003,046100,007.5000,02578409,396100,,,,000297,,0
1991,0875,34,003,046200,004.2300,02641910,432900,,,,000183,,0
1991,0875,34,003,046300,007.8700,02165308,444800,,,,000350,,0
1991,0875,34,003,047100,006.5200,03738814,604100,,,,000394,,0
1991,0875,34,003,047200,003.5300,04896218,416300,,,,000147,,0
1991,0875,34,003,047300,002.4100,05398420,344200,,,,000083,,0
1991,0875,34,003,047400,010.5500,02880611,486400,,,,000513,,0
1991,0875,34,003,047500,005.1400,03593413,669800,,,,000344,,0
1991,0875,34,003,048100,005.1500,02660910,374900,,,,000193,,0
1991,0875,34,003,048200,004.5200,03239412,736200,,,,000333,,0
1991,0875,34,003,049000,004.8000,03651714,948900,,,,000455,,0
1991,0875,34,003,050000,002.8600,02549309,560300,,,,000160,,0
1991,0875,34,003,051100,007.1400,02613710,655400,,,,000468,,0
1991,0875,34,003,051200,004.7700,02888211,270500,,,,000129,,0
1991,0875,34,003,051300,011.2300,02575909,472800,,,,000531,,0
1991,0875,34,003,051400,008.0700,02902211,508100,,,,000410,,0
1991,0875,34,003,052100,002.9400,02689710,836000,,,,000246,,0
1991,0875,34,003,052200,003.9100,02291708,572400,,,,000224,,0
1991,0875,34,003,053100,002.8600,04802618,276300,,,,000079,,0
1991,0875,34,003,053200,003.8200,04778518,795800,,,,000304,,0
1991,0875,34,003,054100,071.8200,02996211,792800,,,,005694,,0
1991,0875,34,003,054200,050.0300,02419009,471500,,,,002359,,0
1991,0875,34,003,054300,011.3900,04053115,678600,,,,000773,,0
1991,0875,34,003,054400,016.8300,02831210,734800,,,,001237,,0
1991,0875,34,003,054500,016.7300,03277512,491400,,,,000822,,0
1991,0875,34,003,054600,021.3100,02693810,731600,,,,001559,,0
1991,0875,34,003,055100,008.4600,04891218,637100,,,,000539,,0
1991,0875,34,003,055200,008.3600,03351512,718100,,,,000600,,0
1991,0875,34,003,056100,004.4700,02959511,550200,,,,000246,,0
1991,0875,34,003,056200,003.7500,03256412,530000,,,,000199,,0
1991,0875,34,003,057100,006.3600,02171608,788900,,,,000502,,0
1991,0875,34,003,057200,002.4900,02012607,285200,,,,000071,,0
1991,0875,34,003,058100,004.1500,03376912,361100,,,,000150,,0
1991,0875,34,003,058200,004.3900,03336112,593900,,,,000261,,0
1991,0875,34,003,059100,017.3400,02477809,460100,,,,000798,,0
1991,0875,34,003,059200,004.8300,02924711,611300,,,,000295,,0
1991,0875,34,003,060000,002.8500,02645010,792900,,,,000226,,0
1991,0875,34,003,061100,003.8900,03517313,434500,,,,000169,,0
1991,0875,34,003,061200,002.0300,03562513,345600,,,,000070,,0
1991,0875,34,003,061300,002.5200,04117015,298100,,,,000075,,0
1991,0875,34,003,061400,003.6000,03338312,471800,,,,000170,,0
1991,0875,34,031,116500,002.4900,02359209,786700,,,,000196,,0
1991,0875,34,031,124200,002.5400,02461409,764000,,,,000194,,0
1991,0875,34,031,124301,003.5600,03014811,998200,,,,000355,,0
1991,0875,34,031,124302,003.2100,02515209,216600,,,,000390,,0
1991,0875,34,031,124401,002.1800,02363709,651200,,,,000142,,0
1991,0875,34,031,124402,004.2700,02491209,400700,,,,000171,,0
1991,0875,34,031,124500,007.7000,02149608,498400,,,,000384,,0
1991,0875,34,031,124601,003.1900,02033307,391600,,,,000125,,0
1991,0875,34,031,124602,003.4200,02319208,452700,,,,000155,,0
1991,0875,34,031,124700,002.9900,02118108,544800,,,,000163,,0
1991,0875,34,031,124800,003.9900,02169808,383100,,,,000153,,0
1991,0875,34,031,124900,008.0600,01917507,394500,,,,000318,,0
1991,0875,34,031,125000,005.5600,01901107,490900,,,,000273,,0
1991,0875,34,031,125100,007.7400,01747106,252100,,,,000195,,0
1991,0875,34,031,133700,003.9700,02023407,660700,,,,000262,,0
1991,0875,34,031,143200,001.5500,02583309,676800,,,,000105,,0
1991,0875,34,031,143300,001.7900,02191608,580000,,,,000104,,0
1991,0875,34,031,143400,002.1100,02235708,563200,,,,000119,,0
1991,0875,34,031,154000,003.2200,02616810,149600,,,,000370,,0
1991,0875,34,031,163500,004.1100,02681510,817700,,,,000336,,0
1991,0875,34,031,175200,077.2700,00861103,344100,,,,002659,,0
1991,0875,34,031,175300,065.3200,01096304,616800,,,,004029,,0
1991,0875,34,031,175400,067.9100,01362105,670200,,,,004551,,0
